Make,Model,Type,MSRP,Fuel,Air Pollution Score,Invoice,EngineSize,Cert Region,Cylinders,Horsepower,MPG_City,MPG_Highway,Weight,Wheelbase,Length,Origin,DriveTrain
Buick,Rendezvous CX,SUV,"$26,545",Diesel,9,"$24,085",3.4,FA,6,185,19,26,4024,112,187,USA,Front
Buick,Rendezvous CX,SUV,"$24,085",Diesel,9,"$26,545",3.4,FA,6,185,19,26,4024,112,187,USA,Front
Kia,Rio 4dr auto,Sedan,"$11,155",Petrol,9,"$10,705",1.6,FA,4,104,25,32,2458,95,167,Asia,Front
Kia,Rio 4dr auto,Sedan,"$10,705",Petrol,9,"$11,155",1.6,FA,4,104,25,32,2458,95,167,Asia,Front
Kia,Rio 4dr manual,Sedan,"$10,280",Petrol,9,"$9,875",1.6,CA,4,104,26,33,2403,95,167,Asia,Front
Kia,Rio 4dr manual,Sedan,"$9,875",Petrol,9,"$10,280",1.6,CA,4,104,26,33,2403,95,167,Asia,Front
Kia,Rio Cinco,Wagon,"$11,905",Petrol,9,"$11,410",1.6,FA,4,104,26,33,2447,95,167,Asia,Front
Kia,Rio Cinco,Wagon,"$11,410",Petrol,9,"$11,905",1.6,FA,4,104,26,33,2447,95,167,Asia,Front
Isuzu,Rodeo S,SUV,"$20,449",Petrol,9,"$19,261",3.2,CA,6,193,17,21,3836,106,178,Asia,Front
Isuzu,Rodeo S,SUV,"$19,261",Petrol,9,"$20,449",3.2,CA,6,193,17,21,3836,106,178,Asia,Front
Audi,RS 6 4dr,Sports,"$84,600",Gasline,6,"$76,417",4.2,CA,8,450,15,22,4024,109,191,Europe,Front
Audi,RS 6 4dr,Sports,"$76,417",Gasline,6,"$84,600",4.2,CA,8,450,15,22,4024,109,191,Europe,Front
Acura,RSX Type S 2dr,Sedan,"$23,820",Petrol,9,"$21,761",2,FA,4,200,24,31,2778,101,172,Asia,Front
Acura,RSX Type S 2dr,Sedan,"$21,761",Petrol,9,"$23,820",2,FA,4,200,24,31,2778,101,172,Asia,Front
Lexus,RX 330,SUV,"$39,195",Petrol,9,"$34,576",3.3,FA,6,230,18,24,4065,107,186,Asia,All
Lexus,RX 330,SUV,"$34,576",Petrol,9,"$39,195",3.3,FA,6,230,18,24,4065,107,186,Asia,All
Mazda,RX-8 4dr automatic,Sports,"$25,700",Petrol,9,"$23,794",1.3,FA,,197,18,25,3053,106,174,Asia,Rear
Mazda,RX-8 4dr automatic,Sports,"$23,794",Petrol,9,"$25,700",1.3,FA,,197,18,25,3053,106,174,Asia,Rear
Mazda,RX-8 4dr manual,Sports,"$27,200",Petrol,9,"$25,179",1.3,CA,,238,18,24,3029,106,174,Asia,Rear
Mazda,RX-8 4dr manual,Sports,"$25,179",Petrol,9,"$27,200",1.3,CA,,238,18,24,3029,106,174,Asia,Rear
Honda,S2000 convertible 2dr,Sports,"$33,260",Petrol,9,"$29,965",2.2,FA,4,240,20,25,2835,95,162,Asia,Rear
Honda,S2000 convertible 2dr,Sports,"$29,965",Petrol,9,"$33,260",2.2,FA,4,240,20,25,2835,95,162,Asia,Rear
Audi,S4 Avant Quattro,Wagon,"$49,090",Gasline,6,"$44,446",4.2,CA,8,340,15,21,3936,104,179,Europe,All
Audi,S4 Avant Quattro,Wagon,"$44,446",Gasline,6,"$49,090",4.2,CA,8,340,15,21,3936,104,179,Europe,All
Audi,S4 Quattro 4dr,Sedan,"$48,040",Gasline,6,"$43,556",4.2,CA,8,340,14,20,3825,104,179,Europe,All
Audi,S4 Quattro 4dr,Sedan,"$43,556",Gasline,6,"$48,040",4.2,CA,8,340,14,20,3825,104,179,Europe,All
Volvo,S40 4dr,Sedan,"$25,135",Gasline,6,"$23,701",1.9,CA,4,170,22,29,2767,101,178,Europe,Front
Volvo,S40 4dr,Sedan,"$23,701",Gasline,6,"$25,135",1.9,CA,4,170,22,29,2767,101,178,Europe,Front
Mercedes-Benz,S430 4dr,Sedan,"$74,320",Gasline,6,"$69,168",4.3,CA,8,275,18,26,4160,122,203,Europe,Rear
Mercedes-Benz,S430 4dr,Sedan,"$69,168",Gasline,6,"$74,320",4.3,CA,8,275,18,26,4160,122,203,Europe,Rear
Mercedes-Benz,S500 4dr,Sedan,"$86,970",Gasline,6,"$80,939",5,CA,8,302,16,24,4390,122,203,Europe,All
Mercedes-Benz,S500 4dr,Sedan,"$80,939",Gasline,6,"$86,970",5,CA,8,302,16,24,4390,122,203,Europe,All
Volvo,S60 2.5 4dr,Sedan,"$31,745",Gasline,6,"$29,916",2.5,CA,5,208,20,27,3903,107,180,Europe,All
Volvo,S60 2.5 4dr,Sedan,"$29,916",Gasline,6,"$31,745",2.5,CA,5,208,20,27,3903,107,180,Europe,All
Volvo,S60 R 4dr,Sedan,"$37,560",Gasline,6,"$35,382",2.5,CA,5,300,18,25,3571,107,181,Europe,All
Volvo,S60 R 4dr,Sedan,"$35,382",Gasline,6,"$37,560",2.5,CA,5,300,18,25,3571,107,181,Europe,All
Volvo,S60 T5 4dr,Sedan,"$34,845",Gasline,6,"$32,902",2.3,CA,5,247,20,28,3766,107,180,Europe,Front
Volvo,S60 T5 4dr,Sedan,"$32,902",Gasline,6,"$34,845",2.3,CA,5,247,20,28,3766,107,180,Europe,Front
Volvo,S80 2.5T 4dr,Sedan,"$37,885",Gasline,6,"$35,688",2.5,CA,5,194,20,27,3691,110,190,Europe,All
Volvo,S80 2.5T 4dr,Sedan,"$35,688",Gasline,6,"$37,885",2.5,CA,5,194,20,27,3691,110,190,Europe,All
Volvo,S80 2.9 4dr,Sedan,"$37,730",Gasline,6,"$35,542",2.9,CA,6,208,20,28,3576,110,190,Europe,Front
Volvo,S80 2.9 4dr,Sedan,"$35,542",Gasline,6,"$37,730",2.9,CA,6,208,20,28,3576,110,190,Europe,Front
Volvo,S80 T6 4dr,Sedan,"$45,210",Gasline,6,"$42,573",2.9,CA,6,268,19,26,3653,110,190,Europe,Front
Volvo,S80 T6 4dr,Sedan,"$42,573",Gasline,6,"$45,210",2.9,CA,6,268,19,26,3653,110,190,Europe,Front
Mercury,Sable GS,Wagon,"$22,595",Diesel,9,"$20,748",3,FA,6,155,19,26,3488,109,198,USA,Front
Mercury,Sable GS,Wagon,"$20,748",Diesel,9,"$22,595",3,FA,6,155,19,26,3488,109,198,USA,Front
Mercury,Sable GS 4dr,Sedan,"$21,595",Diesel,9,"$19,848",3,FA,6,155,20,27,3308,109,200,USA,Front
Mercury,Sable GS 4dr,Sedan,"$19,848",Diesel,9,"$21,595",3,FA,6,155,20,27,3308,109,200,USA,Front
Mercury,Sable LS Premium 4dr,Sedan,"$23,895",Diesel,9,"$21,918",3,FA,6,201,19,26,3315,109,200,USA,Front
Mercury,Sable LS Premium 4dr,Sedan,"$21,918",Diesel,9,"$23,895",3,FA,6,201,19,26,3315,109,200,USA,Front
GMC,Safari SLE,Sedan,"$25,640",Diesel,9,"$23,215",4.3,FA,6,190,16,20,4309,111,190,USA,Rear
GMC,Safari SLE,Sedan,"$23,215",Diesel,9,"$25,640",4.3,FA,6,190,16,20,4309,111,190,USA,Rear
Hyundai,Santa Fe GLS,SUV,"$21,589",Petrol,9,"$20,201",2.7,CA,6,173,20,26,3549,103,177,Asia,Front
Hyundai,Santa Fe GLS,SUV,"$20,201",Petrol,9,"$21,589",2.7,CA,6,173,20,26,3549,103,177,Asia,Front
Lexus,SC 430 convertible 2dr,Sports,"$63,200",Petrol,9,"$55,063",4.3,CA,8,300,18,23,3840,103,178,Asia,Rear
Lexus,SC 430 convertible 2dr,Sports,"$55,063",Petrol,9,"$63,200",4.3,CA,8,300,18,23,3840,103,178,Asia,Rear
Chrysler,Sebring 4dr,Sedan,"$19,090",Diesel,9,"$17,805",2.4,FA,4,150,22,30,3173,108,191,USA,Front
Chrysler,Sebring 4dr,Sedan,"$17,805",Diesel,9,"$19,090",2.4,FA,4,150,22,30,3173,108,191,USA,Front
Chrysler,Sebring convertible 2dr,Sedan,"$25,215",Diesel,9,"$23,451",2.4,FA,4,150,22,30,3357,106,194,USA,Front
Chrysler,Sebring convertible 2dr,Sedan,"$23,451",Diesel,9,"$25,215",2.4,FA,4,150,22,30,3357,106,194,USA,Front
Chrysler,Sebring Limited convertible 2dr,Sedan,"$30,950",Diesel,9,"$28,613",2.7,FA,6,200,21,28,3448,106,194,USA,Front
Chrysler,Sebring Limited convertible 2dr,Sedan,"$28,613",Diesel,9,"$30,950",2.7,FA,6,200,21,28,3448,106,194,USA,Front
Chrysler,Sebring Touring 4dr,Sedan,"$21,840",Diesel,9,"$20,284",2.7,FA,6,200,21,28,3222,108,191,USA,Front
Chrysler,Sebring Touring 4dr,Sedan,"$20,284",Diesel,9,"$21,840",2.7,FA,6,200,21,28,3222,108,191,USA,Front
Kia,Sedona LX,Sedan,"$20,615",Petrol,9,"$19,400",3.5,FA,6,195,16,22,4802,115,194,Asia,Front
Kia,Sedona LX,Sedan,"$19,400",Petrol,9,"$20,615",3.5,FA,6,195,16,22,4802,115,194,Asia,Front
Nissan,Sentra 1.8 4dr,Sedan,"$12,740",Petrol,9,"$12,205",1.8,CA,4,126,28,35,2513,100,178,Asia,Front
Nissan,Sentra 1.8 4dr,Sedan,"$12,205",Petrol,9,"$12,740",1.8,CA,4,126,28,35,2513,100,178,Asia,Front
Nissan,Sentra 1.8 S 4dr,Sedan,"$14,740",Petrol,9,"$13,747",1.8,CA,4,126,28,35,2581,100,178,Asia,Front
Nissan,Sentra 1.8 S 4dr,Sedan,"$13,747",Petrol,9,"$14,740",1.8,CA,4,126,28,35,2581,100,178,Asia,Front
Nissan,Sentra SE-R 4dr,Sedan,"$17,640",Petrol,9,"$16,444",2.5,FA,4,165,23,28,2761,100,178,Asia,Front
Nissan,Sentra SE-R 4dr,Sedan,"$16,444",Petrol,9,"$17,640",2.5,FA,4,165,23,28,2761,100,178,Asia,Front
Toyota,Sequoia SR5,SUV,"$35,695",Petrol,9,"$31,827",4.7,FA,8,240,14,17,5270,118,204,Asia,All
Toyota,Sequoia SR5,SUV,"$31,827",Petrol,9,"$35,695",4.7,FA,8,240,14,17,5270,118,204,Asia,All
Cadillac,Seville SLS 4dr,Sedan,"$47,955",Diesel,9,"$43,841",4.6,FA,8,275,18,26,3992,112,201,USA,Front
Cadillac,Seville SLS 4dr,Sedan,"$43,841",Diesel,9,"$47,955",4.6,FA,8,275,18,26,3992,112,201,USA,Front
Toyota,Sienna CE,Sedan,"$23,495",Petrol,9,"$21,198",3.3,FA,6,230,19,27,4120,119,200,Asia,Front
Toyota,Sienna CE,Sedan,"$21,198",Petrol,9,"$23,495",3.3,FA,6,230,19,27,4120,119,200,Asia,Front
Toyota,Sienna XLE Limited,Sedan,"$28,800",Petrol,9,"$25,690",3.3,FA,6,230,19,27,4165,119,200,Asia,Front
Toyota,Sienna XLE Limited,Sedan,"$25,690",Petrol,9,"$28,800",3.3,FA,6,230,19,27,4165,119,200,Asia,Front
GMC,Sierra Extended Cab 1500,Truck,"$25,717",Diesel,9,"$22,604",4.8,FA,8,285,17,20,4548,144,230,USA,Rear
GMC,Sierra Extended Cab 1500,Truck,"$22,604",Diesel,9,"$25,717",4.8,FA,8,285,17,20,4548,144,230,USA,Rear
GMC,Sierra HD 2500,Truck,"$29,322",Diesel,9,"$25,759",6,FA,8,300,13,18,5440,133,222,USA,All
GMC,Sierra HD 2500,Truck,"$25,759",Diesel,9,"$29,322",6,FA,8,300,13,18,5440,133,222,USA,All
Oldsmobile,Silhouette GL,Sedan,"$28,790",Diesel,9,"$26,120",3.4,FA,6,185,19,26,3948,120,201,USA,Front
Oldsmobile,Silhouette GL,Sedan,"$26,120",Diesel,9,"$28,790",3.4,FA,6,185,19,26,3948,120,201,USA,Front
Chevrolet,Silverado 1500 Regular Cab,Truck,"$20,310",Diesel,9,"$18,480",4.3,FA,6,200,15,21,4142,119,206,USA,Rear
Chevrolet,Silverado 1500 Regular Cab,Truck,"$18,480",Diesel,9,"$20,310",4.3,FA,6,200,15,21,4142,119,206,USA,Rear
Chevrolet,Silverado SS,Truck,"$40,340",Diesel,9,"$35,399",6,FA,8,300,13,17,4804,144,238,USA,All
Chevrolet,Silverado SS,Truck,"$35,399",Petrol,9,"$40,340",6,FA,8,300,13,17,4804,144,238,USA,All
Mercedes-Benz,SL500 convertible 2dr,Sports,"$90,520",Gasline,6,"$84,325",5,CA,8,302,16,23,4065,101,179,Europe,Rear
Mercedes-Benz,SL500 convertible 2dr,Sports,"$84,325",Gasline,6,"$90,520",5,CA,8,302,16,23,4065,101,179,Europe,Rear
Mercedes-Benz,SL55 AMG 2dr,Sports,"$121,770",Gasline,6,"$113,388",5.5,CA,8,493,14,21,4235,101,179,Europe,Rear
Mercedes-Benz,SL55 AMG 2dr,Sports,"$113,388",Gasline,7,"$121,770",5.5,CA,8,493,14,21,4235,101,179,Europe,Rear
Mercedes-Benz,SL600 convertible 2dr,Sports,"$126,670",Gasline,7,"$117,854",5.5,CA,12,493,13,19,4429,101,179,Europe,Rear
Mercedes-Benz,SL600 convertible 2dr,Sports,"$117,854",Gasline,7,"$126,670",5.5,CA,12,493,13,19,4429,101,179,Europe,Rear
Mercedes-Benz,SLK230 convertible 2dr,Sports,"$40,320",Gasline,7,"$37,548",2.3,CA,4,192,21,29,3055,95,158,Europe,Rear
Mercedes-Benz,SLK230 convertible 2dr,Sports,"$37,548",Gasline,7,"$40,320",2.3,CA,4,192,21,29,3055,95,158,Europe,Rear
Mercedes-Benz,SLK32 AMG 2dr,Sports,"$56,170",Gasline,7,"$52,289",3.2,CA,6,349,17,22,3220,95,158,Europe,Rear
Mercedes-Benz,SLK32 AMG 2dr,Sports,"$52,289",Gasline,7,"$56,170",3.2,CA,6,349,17,22,3220,95,158,Europe,Rear
Hyundai,Sonata GLS 4dr,Sedan,"$19,339",Petrol,9,"$17,574",2.7,FA,6,170,19,27,3217,106,187,Asia,Front
Hyundai,Sonata GLS 4dr,Sedan,"$17,574",Petrol,9,"$19,339",2.7,FA,6,170,19,27,3217,106,187,Asia,Front
Hyundai,Sonata LX 4dr,Sedan,"$20,339",Petrol,9,"$18,380",2.7,FA,6,170,19,27,3217,106,187,Asia,Front
Hyundai,Sonata LX 4dr,Sedan,"$18,380",Petrol,9,"$20,339",2.7,FA,6,170,19,27,3217,106,187,Asia,Front
GMC,Sonoma Crew Cab,Truck,"$25,395",Petrol,9,"$23,043",4.3,CA,6,190,15,19,4083,123,208,USA,All
GMC,Sonoma Crew Cab,Truck,"$23,043",Petrol,9,"$25,395",4.3,CA,6,190,15,19,4083,123,208,USA,All
Kia,Sorento LX,SUV,"$19,635",Petrol,9,"$18,630",3.5,CA,6,192,16,19,4112,107,180,Asia,Front
Kia,Sorento LX,SUV,"$18,630",Petrol,9,"$19,635",3.5,CA,6,192,16,19,4112,107,180,Asia,Front
Kia,Spectra 4dr,Sedan,"$12,360",Petrol,9,"$11,630",1.8,CA,4,124,24,32,2661,101,178,Asia,Front
Kia,Spectra 4dr,Sedan,"$11,630",Petrol,9,"$12,360",1.8,CA,4,124,24,32,2661,101,178,Asia,Front
Kia,Spectra GS 4dr hatch,Sedan,"$13,580",Petrol,9,"$12,830",1.8,CA,4,124,24,32,2686,101,178,Asia,Front
Kia,Spectra GS 4dr hatch,Sedan,"$12,830",Petrol,9,"$13,580",1.8,CA,4,124,24,32,2686,101,178,Asia,Front
Kia,Spectra GSX 4dr hatch,Sedan,"$14,630",Petrol,9,"$13,790",1.8,CA,4,124,24,32,2697,101,178,Asia,Front
Kia,Spectra GSX 4dr hatch,Sedan,"$13,790",Petrol,9,"$14,630",1.8,CA,4,124,24,32,2697,101,178,Asia,Front
Cadillac,SRX V8,SUV,"$46,995",Petrol,9,"$43,523",4.6,FA,8,320,16,21,4302,116,195,USA,Front
Cadillac,SRX V8,SUV,"$43,523",Petrol,9,"$46,995",4.6,FA,8,320,16,21,4302,116,195,USA,Front
Chevrolet,SSR,Truck,"$41,995",Petrol,9,"$39,306",5.3,FA,8,300,16,19,4760,116,191,USA,Rear
Chevrolet,SSR,Truck,"$39,306",Petrol,9,"$41,995",5.3,FA,8,300,16,19,4760,116,191,USA,Rear
Dodge,Stratus SE 4dr,Sedan,"$20,220",Petrol,9,"$18,821",2.4,CA,4,150,21,28,3175,108,191,USA,Front
Dodge,Stratus SE 4dr,Sedan,"$18,821",Petrol,9,"$20,220",2.4,CA,4,150,21,28,3175,108,191,USA,Front
Dodge,Stratus SXT 4dr,Sedan,"$18,820",Petrol,9,"$17,512",2.4,CA,4,150,21,28,3182,108,191,USA,Front
Dodge,Stratus SXT 4dr,Sedan,"$17,512",Petrol,9,"$18,820",2.4,CA,4,150,21,28,3182,108,191,USA,Front
Jaguar,S-Type 3.0 4dr,Sedan,"$43,895",Gasline,7,"$40,004",3,CA,6,235,18,26,3777,115,192,Europe,Rear
Jaguar,S-Type 3.0 4dr,Sedan,"$40,004",Gasline,7,"$43,895",3,CA,6,235,18,26,3777,115,192,Europe,Rear
Jaguar,S-Type 4.2 4dr,Sedan,"$49,995",Gasline,7,"$45,556",4.2,CA,8,294,18,28,3874,115,192,Europe,Rear
Jaguar,S-Type 4.2 4dr,Sedan,"$45,556",Gasline,7,"$49,995",4.2,CA,8,294,18,28,3874,115,192,Europe,Rear
Jaguar,S-Type R 4dr,Sedan,"$63,120",Gasline,7,"$57,499",4.2,CA,8,390,17,24,4046,115,192,Europe,Rear
Jaguar,S-Type R 4dr,Sedan,"$57,499",Gasline,7,"$63,120",4.2,CA,8,390,17,24,4046,115,192,Europe,Rear
Chevrolet,Suburban 1500 LT,SUV,"$42,735",Petrol,9,"$37,422",5.3,FA,8,295,14,18,4947,130,219,USA,Front
Chevrolet,Suburban 1500 LT,SUV,"$37,422",Petrol,9,"$42,735",5.3,FA,8,295,14,18,4947,130,219,USA,Front
Pontiac,Sunfire 1SA 2dr,Sedan,"$15,495",Petrol,9,"$14,375",2.2,FA,4,140,24,33,2771,104,182,USA,Front
Pontiac,Sunfire 1SA 2dr,Sedan,"$14,375",Petrol,9,"$15,495",2.2,FA,4,140,24,33,2771,104,182,USA,Front
Pontiac,Sunfire 1SC 2dr,Sedan,"$17,735",Petrol,9,"$16,369",2.2,CA,4,140,24,33,2771,104,182,USA,Front
Pontiac,Sunfire 1SC 2dr,Sedan,"$16,369",Petrol,9,"$17,735",2.2,CA,4,140,24,33,2771,104,182,USA,Front
Toyota,Tacoma,Truck,"$12,800",Petrol,9,"$11,879",2.4,CA,4,142,22,27,2750,103,191,Asia,Rear
Toyota,Tacoma,Truck,"$11,879",Petrol,9,"$12,800",2.4,CA,4,142,22,27,2750,103,191,Asia,Rear
Chevrolet,Tahoe LT,SUV,"$41,465",Petrol,9,"$36,287",5.3,CA,8,295,14,18,5050,116,197,USA,All
Chevrolet,Tahoe LT,SUV,"$36,287",Petrol,9,"$41,465",5.3,CA,8,295,14,18,5050,116,197,USA,All
Ford,Taurus LX 4dr,Sedan,"$20,320",Petrol,9,"$18,881",3,CA,6,155,20,27,3306,109,198,USA,Front
Ford,Taurus LX 4dr,Sedan,"$18,881",Petrol,9,"$20,320",3,CA,6,155,20,27,3306,109,198,USA,Front
Ford,Taurus SE,Wagon,"$22,290",Petrol,9,"$20,457",3,CA,6,155,19,26,3497,109,198,USA,Front
Ford,Taurus SE,Wagon,"$20,457",Petrol,9,"$22,290",3,CA,6,155,19,26,3497,109,198,USA,Front
Ford,Taurus SES Duratec 4dr,Sedan,"$22,735",Petrol,9,"$20,857",3,FA,6,201,19,26,3313,109,198,USA,Front
Ford,Taurus SES Duratec 4dr,Sedan,"$20,857",Petrol,9,"$22,735",3,FA,6,201,19,26,3313,109,198,USA,Front
Ford,Thunderbird Deluxe convert w/hardtop 2d,Sports,"$37,530",Petrol,9,"$34,483",3.9,FA,8,280,17,24,3780,107,186,USA,Front
Ford,Thunderbird Deluxe convert w/hardtop 2d,Sports,"$34,483",Petrol,9,"$37,530",3.9,FA,8,280,17,24,3780,107,186,USA,Front
Hyundai,Tiburon GT V6 2dr,Sports,"$18,739",Petrol,9,"$17,101",2.7,CA,6,172,19,26,3023,100,173,Asia,Front
Hyundai,Tiburon GT V6 2dr,Sports,"$17,101",Petrol,9,"$18,739",2.7,CA,6,172,19,26,3023,100,173,Asia,Front
Nissan,Titan King Cab XE,Truck,"$26,650",Petrol,9,"$24,926",5.6,CA,8,305,14,18,5287,140,224,Asia,All
Nissan,Titan King Cab XE,Truck,"$24,926",Petrol,9,"$26,650",5.6,CA,8,305,14,18,5287,140,224,Asia,All
Acura,TL 4dr,Sedan,"$33,195",Petrol,9,"$30,299",3.2,CA,6,270,20,28,3575,108,186,Asia,Front
Acura,TL 4dr,Sedan,"$30,299",Petrol,9,"$33,195",3.2,CA,6,270,20,28,3575,108,186,Asia,Front
Volkswagen,Touareg V6,SUV,"$35,515",Gasline,7,"$32,243",3.2,CA,6,220,15,20,5086,112,187,Europe,All
Volkswagen,Touareg V6,SUV,"$32,243",Gasline,7,"$35,515",3.2,CA,6,220,15,20,5086,112,187,Europe,All
Chrysler,Town and Country Limited,Sedan,"$38,380",Petrol,9,"$35,063",3.8,CA,6,215,18,25,4331,119,201,USA,Front
Chrysler,Town and Country Limited,Sedan,"$35,063",Petrol,9,"$38,380",3.8,CA,6,215,18,25,4331,119,201,USA,Front
Chrysler,Town and Country LX,Sedan,"$27,490",Petrol,9,"$25,371",3.3,FA,6,180,19,26,4068,119,201,USA,Front
Chrysler,Town and Country LX,Sedan,"$25,371",Petrol,9,"$27,490",3.3,FA,6,180,19,26,4068,119,201,USA,Front
Lincoln,Town Car Signature 4dr,Sedan,"$41,815",Petrol,9,"$38,418",4.6,FA,8,239,17,25,4369,118,215,USA,Rear
Lincoln,Town Car Signature 4dr,Sedan,"$38,418",Petrol,9,"$41,815",4.6,FA,8,239,17,25,4369,118,215,USA,Rear
Lincoln,Town Car Ultimate 4dr,Sedan,"$44,925",Petrol,9,"$41,217",4.6,CA,8,239,17,25,4369,118,215,USA,Rear
Lincoln,Town Car Ultimate 4dr,Sedan,"$41,217",Petrol,9,"$44,925",4.6,CA,8,239,17,25,4369,118,215,USA,Rear
Lincoln,Town Car Ultimate L 4dr,Sedan,"$50,470",Petrol,9,"$46,208",4.6,CA,8,239,17,25,4474,124,221,USA,Rear
Lincoln,Town Car Ultimate L 4dr,Sedan,"$46,208",Petrol,9,"$50,470",4.6,CA,8,239,17,25,4474,124,221,USA,Rear
Chevrolet,Tracker,SUV,"$20,255",Petrol,9,"$19,108",2.5,CA,6,165,19,22,2866,98,163,USA,Front
Chevrolet,Tracker,SUV,"$19,108",Petrol,9,"$20,255",2.5,CA,6,165,19,22,2866,98,163,USA,Front
Chevrolet,TrailBlazer LT,SUV,"$30,295",Petrol,9,"$27,479",4.2,CA,6,275,16,21,4425,113,192,USA,Front
Chevrolet,TrailBlazer LT,SUV,"$27,479",Petrol,9,"$30,295",4.2,CA,6,275,16,21,4425,113,192,USA,Front
Mazda,Tribute DX 2.0,SUV,"$21,087",Petrol,9,"$19,742",2,CA,4,130,22,25,3091,103,173,Asia,All
Mazda,Tribute DX 2.0,SUV,"$19,742",Petrol,9,"$21,087",2,CA,4,130,22,25,3091,103,173,Asia,All
Acura,TSX 4dr,Sedan,"$26,990",Petrol,9,"$24,647",2.4,FA,4,200,22,29,3230,105,183,Asia,Front
Acura,TSX 4dr,Sedan,"$24,647",Petrol,9,"$26,990",2.4,FA,4,200,22,29,3230,105,183,Asia,Front
Audi,TT 1.8 convertible 2dr (coupe),Sports,"$35,940",Gasline,7,"$32,512",1.8,CA,4,180,20,28,3131,95,159,Europe,Front
Audi,TT 1.8 convertible 2dr (coupe),Sports,"$32,512",Gasline,7,"$35,940",1.8,CA,4,180,20,28,3131,95,159,Europe,Front
Audi,TT 1.8 Quattro 2dr (convertible),Sports,"$37,390",Gasline,7,"$33,891",1.8,CA,4,225,20,28,2921,96,159,Europe,All
Audi,TT 1.8 Quattro 2dr (convertible),Sports,"$33,891",Gasline,7,"$37,390",1.8,CA,4,225,20,28,2921,96,159,Europe,All
Audi,TT 3.2 coupe 2dr (convertible),Sports,"$40,590",Gasline,7,"$36,739",3.2,CA,6,250,21,29,3351,96,159,Europe,All
Audi,TT 3.2 coupe 2dr (convertible),Sports,"$36,739",Gasline,7,"$40,590",3.2,CA,6,250,21,29,3351,96,159,Europe,All
Toyota,Tundra Access Cab V6 SR5,Truck,"$25,935",Petrol,9,"$23,520",3.4,CA,6,190,14,17,4435,128,218,Asia,All
Toyota,Tundra Access Cab V6 SR5,Truck,"$23,520",Petrol,9,"$25,935",3.4,CA,6,190,14,17,4435,128,218,Asia,All
Toyota,Tundra Regular Cab V6,Truck,"$16,495",Petrol,9,"$14,978",3.4,CA,6,190,16,18,3925,128,218,Asia,Rear
Toyota,Tundra Regular Cab V6,Truck,"$14,978",Petrol,9,"$16,495",3.4,CA,6,190,16,18,3925,128,218,Asia,Rear
Volvo,V40,Wagon,"$26,135",Gasline,7,"$24,641",1.9,CA,4,170,22,29,2822,101,180,Europe,Front
Volvo,V40,Wagon,"$24,641",Gasline,7,"$26,135",1.9,CA,4,170,22,29,2822,101,180,Europe,Front
Jaguar,Vanden Plas 4dr,Sedan,"$68,995",Gasline,7,"$62,846",4.2,CA,8,294,18,28,3803,119,200,Europe,Rear
Jaguar,Vanden Plas 4dr,Sedan,"$62,846",Gasline,7,"$68,995",4.2,CA,8,294,18,28,3803,119,200,Europe,Rear
Chevrolet,Venture LS,Sedan,"$27,020",Petrol,4,"$24,518",3.4,CA,6,185,19,26,3699,112,187,USA,Front
Chevrolet,Venture LS,Sedan,"$24,518",Petrol,4,"$27,020",3.4,CA,6,185,19,26,3699,112,187,USA,Front
Suzuki,Verona LX 4dr,Sedan,"$17,262",Petrol,4,"$17,053",2.5,CA,6,155,20,27,3380,106,188,Asia,Front
Suzuki,Verona LX 4dr,Sedan,"$17,053",Petrol,4,"$17,262",2.5,CA,6,155,20,27,3380,106,188,Asia,Front
Pontiac,Vibe,Wagon,"$17,045",Petrol,4,"$15,973",1.8,CA,4,130,29,36,2701,102,172,USA,Rear
Pontiac,Vibe,Wagon,"$15,973",Petrol,4,"$17,045",1.8,CA,4,130,29,36,2701,102,172,USA,Rear
Dodge,Viper SRT-10 convertible 2dr,Sports,"$81,795",Petrol,4,"$74,451",8.3,CA,10,500,12,20,3410,99,176,USA,Rear
Dodge,Viper SRT-10 convertible 2dr,Sports,"$74,451",Petrol,4,"$81,795",8.3,CA,10,500,12,20,3410,99,176,USA,Rear
Suzuki,Vitara LX,SUV,"$17,163",Petrol,4,"$16,949",2.5,CA,6,165,19,22,3020,98,163,Asia,All
Suzuki,Vitara LX,SUV,"$16,949",Petrol,4,"$17,163",2.5,CA,6,165,19,22,3020,98,163,Asia,All
Saturn,VUE,SUV,"$20,585",Petrol,4,"$19,238",2.2,CA,4,143,21,26,3381,107,181,USA,All
Saturn,VUE,SUV,"$19,238",Petrol,4,"$20,585",2.2,CA,4,143,21,26,3381,107,181,USA,All
Jeep,Wrangler Sahara convertible 2dr,SUV,"$25,520",Petrol,4,"$23,275",4,CA,6,190,16,19,3575,93,150,USA,All
Jeep,Wrangler Sahara convertible 2dr,SUV,"$23,275",Petrol,4,"$25,520",4,CA,6,190,16,19,3575,93,150,USA,All
BMW,X3 3.0i,SUV,"$37,000",Gasline,7,"$33,873",3,CA,6,225,16,23,4023,110,180,Europe,All
BMW,X3 3.0i,SUV,"$33,873",Gasline,7,"$37,000",3,CA,6,225,16,23,4023,110,180,Europe,All
BMW,X5 4.4i,SUV,"$52,195",Gasline,7,"$47,720",4.4,CA,8,325,16,22,4824,111,184,Europe,All
BMW,X5 4.4i,SUV,"$47,720",Gasline,7,"$52,195",4.4,CA,8,325,16,22,4824,111,184,Europe,All
